Sample	SeqClass	NumIssues	ClassLength	IssueLength	IssueType
HG04160	PAR1	0	2413929	0	ERRSTRUCT
HG04160	PAR2	0	331001	0	ERRSTRUCT
HG04160	SAT	0	2057016	0	ERRSTRUCT
HG04160	TEL	0	16939	0	ERRSTRUCT
HG04160	UNASSIGNED	0	180	0	ERRSTRUCT
HG04160	XDR	0	8668315	0	ERRSTRUCT
HG04160	XTR	0	3403356	0	ERRSTRUCT
HG04160	AMPL	1	9392432	7500	NGAP
HG04160	CEN-DYZ3	0	571766	0	NGAP
HG04160	DYZ19	0	412195	0	NGAP
HG04160	HET	0	23175501	0	NGAP
HG04160	OTHER	0	375965	0	NGAP
HG04160	PAR1	0	2413929	0	NGAP
HG04160	PAR2	0	331001	0	NGAP
HG04160	SAT	0	2057016	0	NGAP
HG04160	TEL	0	16939	0	NGAP
HG04160	UNASSIGNED	0	180	0	NGAP
HG04160	XDR	0	8668315	0	NGAP
HG04160	XTR	0	3403356	0	NGAP
HG04187	AMPL	4	10350101	2403	ERRSTRUCT
HG04187	CEN-DYZ3	0	1266219	0	ERRSTRUCT
HG04187	DYZ19	0	405852	0	ERRSTRUCT
HG04187	HET	0	18245980	0	ERRSTRUCT
HG04187	OTHER	0	376002	0	ERRSTRUCT
HG04187	PAR1	0	2532111	0	ERRSTRUCT
HG04187	PAR2	0	331073	0	ERRSTRUCT
HG04187	SAT	0	1958258	0	ERRSTRUCT
HG04187	TEL	0	12921	0	ERRSTRUCT
HG04187	UNASSIGNED	0	180	0	ERRSTRUCT
HG04187	XDR	0	8668396	0	ERRSTRUCT
HG04187	XTR	0	3387153	0	ERRSTRUCT
HG04187	AMPL	5	10350101	405000	NGAP
HG04187	CEN-DYZ3	0	1266219	0	NGAP
HG04187	DYZ19	0	405852	0	NGAP
HG04187	HET	0	18245980	0	NGAP
HG04187	OTHER	0	376002	0	NGAP
HG04187	PAR1	0	2532111	0	NGAP
HG04187	PAR2	0	331073	0	NGAP
HG04187	SAT	0	1958258	0	NGAP
HG04187	TEL	0	12921	0	NGAP
HG04187	UNASSIGNED	0	180	0	NGAP
HG04187	XDR	0	8668396	0	NGAP
HG04187	XTR	0	3387153	0	NGAP
HG04199	AMPL	0	9741838	0	ERRSTRUCT
HG04199	CEN-DYZ3	3	1131096	3118	ERRSTRUCT
HG04199	DYZ19	0	346254	0	ERRSTRUCT
HG04199	HET	0	26297348	0	ERRSTRUCT
HG04199	OTHER	0	375972	0	ERRSTRUCT
HG04199	PAR1	1	2508805	244	ERRSTRUCT
HG04199	PAR2	0	332776	0	ERRSTRUCT
HG04199	SAT	0	2057100	0	ERRSTRUCT
HG04199	TEL	0	17278	0	ERRSTRUCT
HG04199	UNASSIGNED	0	180	0	ERRSTRUCT
HG04199	XDR	0	8668441	0	ERRSTRUCT
HG04199	XTR	0	3395769	0	ERRSTRUCT
HG04199	AMPL	1	9741838	7500	NGAP
HG04199	CEN-DYZ3	1	1131096	79882	NGAP
HG04199	DYZ19	0	346254	0	NGAP
HG04199	HET	0	26297348	0	NGAP
HG04199	OTHER	0	375972	0	NGAP
HG04199	PAR1	1	2508805	100000	NGAP
HG04199	PAR2	0	332776	0	NGAP
HG04199	SAT	0	2057100	0	NGAP
HG04199	TEL	0	17278	0	NGAP
HG04199	UNASSIGNED	0	180	0	NGAP
HG04199	XDR	0	8668441	0	NGAP
HG04199	XTR	0	3395769	0	NGAP
HG04204	AMPL	0	9840578	0	ERRSTRUCT
HG04204	CEN-DYZ3	2	607081	1831	ERRSTRUCT
HG04204	DYZ19	0	402082	0	ERRSTRUCT
HG04204	HET	0	28247606	0	ERRSTRUCT
HG04204	OTHER	0	375962	0	ERRSTRUCT
HG04204	PAR1	1	2616024	578	ERRSTRUCT
HG04204	PAR2	0	331124	0	ERRSTRUCT
HG04204	SAT	0	2103073	0	ERRSTRUCT
HG04204	TEL	0	18582	0	ERRSTRUCT
HG04204	UNASSIGNED	0	416	0	ERRSTRUCT
HG04204	XDR	0	8664600	0	ERRSTRUCT
HG04204	XTR	0	3387408	0	ERRSTRUCT
HG04204	AMPL	0	9840578	0	NGAP
HG04204	CEN-DYZ3	1	607081	92169	NGAP
HG04204	DYZ19	0	402082	0	NGAP
HG04204	HET	0	28247606	0	NGAP
HG04204	OTHER	0	375962	0	NGAP
HG04204	PAR1	1	2616024	100000	NGAP
HG04204	PAR2	0	331124	0	NGAP
HG04204	SAT	0	2103073	0	NGAP
HG04204	TEL	0	18582	0	NGAP
HG04204	UNASSIGNED	0	416	0	NGAP
HG04204	XDR	0	8664600	0	NGAP
HG04204	XTR	0	3387408	0	NGAP
HG04228	AMPL	0	8160232	0	ERRSTRUCT
HG04228	CEN-DYZ3	0	521277	0	ERRSTRUCT
HG04228	DYZ19	0	399220	0	ERRSTRUCT
HG04228	HET	0	24332892	0	ERRSTRUCT
HG04228	OTHER	0	375978	0	ERRSTRUCT
HG04228	PAR1	0	2430861	0	ERRSTRUCT
HG04228	PAR2	0	331094	0	ERRSTRUCT
HG04228	SAT	0	2034454	0	ERRSTRUCT
HG04228	TEL	0	15743	0	ERRSTRUCT
HG04228	UNASSIGNED	0	416	0	ERRSTRUCT
HG04228	XDR	0	8668626	0	ERRSTRUCT
HG04228	XTR	0	3387423	0	ERRSTRUCT
HG04228	AMPL	0	8160232	0	NGAP
HG04228	CEN-DYZ3	0	521277	0	NGAP
HG04228	DYZ19	0	399220	0	NGAP
HG04228	HET	0	24332892	0	NGAP
HG04228	OTHER	0	375978	0	NGAP
HG04228	PAR1	0	2430861	0	NGAP
HG04228	PAR2	0	331094	0	NGAP
HG04228	SAT	0	2034454	0	NGAP
HG04228	TEL	0	15743	0	NGAP
HG04228	UNASSIGNED	0	416	0	NGAP
HG04228	XDR	0	8668626	0	NGAP
HG04228	XTR	0	3387423	0	NGAP
NA18522	AMPL	0	9937838	0	ERRSTRUCT
NA18522	CEN-DYZ3	0	1179636	0	ERRSTRUCT
NA18522	DYZ19	0	239791	0	ERRSTRUCT
NA18522	HET	0	26933673	0	ERRSTRUCT
NA18522	OTHER	0	376002	0	ERRSTRUCT
NA18522	PAR1	0	2510078	0	ERRSTRUCT
NA18522	PAR2	0	330988	0	ERRSTRUCT
NA18522	SAT	0	2062991	0	ERRSTRUCT
NA18522	TEL	0	16420	0	ERRSTRUCT
NA18522	UNASSIGNED	0	180	0	ERRSTRUCT
NA18522	XDR	0	8668844	0	ERRSTRUCT
NA18522	XTR	0	3387320	0	ERRSTRUCT
NA18522	AMPL	0	9937838	0	NGAP
NA18522	CEN-DYZ3	0	1179636	0	NGAP
NA18522	DYZ19	0	239791	0	NGAP
NA18522	HET	0	26933673	0	NGAP
NA18522	OTHER	0	376002	0	NGAP
NA18522	PAR1	0	2510078	0	NGAP
NA18522	PAR2	0	330988	0	NGAP
NA18522	SAT	0	2062991	0	NGAP
NA18522	TEL	0	16420	0	NGAP
NA18522	UNASSIGNED	0	180	0	NGAP
NA18522	XDR	0	8668844	0	NGAP
NA18522	XTR	0	3387320	0	NGAP
NA18608	AMPL	0	9655457	0	ERRSTRUCT
NA18608	CEN-DYZ3	0	889377	0	ERRSTRUCT
NA18608	DYZ19	0	292736	0	ERRSTRUCT
NA18608	HET	0	27562865	0	ERRSTRUCT
NA18608	OTHER	0	375968	0	ERRSTRUCT
NA18608	PAR1	3	2457222	4000	ERRSTRUCT
NA18608	PAR2	0	332426	0	ERRSTRUCT
NA18608	SAT	0	2179539	0	ERRSTRUCT
NA18608	TEL	0	17566	0	ERRSTRUCT
NA18608	UNASSIGNED	0	180	0	ERRSTRUCT
NA18608	XDR	0	8668267	0	ERRSTRUCT
NA18608	XTR	0	3387391	0	ERRSTRUCT
NA18608	AMPL	0	9655457	0	NGAP
NA18608	CEN-DYZ3	0	889377	0	NGAP
NA18608	DYZ19	0	292736	0	NGAP
NA18608	HET	0	27562865	0	NGAP
NA18608	OTHER	0	375968	0	NGAP
NA18608	PAR1	0	2457222	0	NGAP
NA18608	PAR2	0	332426	0	NGAP
NA18608	SAT	0	2179539	0	NGAP
NA18608	TEL	0	17566	0	NGAP
NA18608	UNASSIGNED	0	180	0	NGAP
NA18608	XDR	0	8668267	0	NGAP
NA18608	XTR	0	3387391	0	NGAP
NA18612	AMPL	0	9914658	0	ERRSTRUCT
NA18612	CEN-DYZ3	0	1003563	0	ERRSTRUCT
NA18612	DYZ19	0	264126	0	ERRSTRUCT
NA18612	HET	3	44275934	2304	ERRSTRUCT
NA18612	OTHER	0	376005	0	ERRSTRUCT
NA18612	PAR1	0	2412352	0	ERRSTRUCT
NA18612	PAR2	0	331175	0	ERRSTRUCT
NA18612	SAT	0	2110397	0	ERRSTRUCT
NA18612	TEL	0	16713	0	ERRSTRUCT
NA18612	UNASSIGNED	0	180	0	ERRSTRUCT
NA18612	XDR	0	8668198	0	ERRSTRUCT
NA18612	XTR	0	3387456	0	ERRSTRUCT
NA18612	AMPL	0	9914658	0	NGAP
NA18612	CEN-DYZ3	0	1003563	0	NGAP
NA18612	DYZ19	0	264126	0	NGAP
NA18612	HET	3	44275934	307500	NGAP
NA18612	OTHER	0	376005	0	NGAP
NA18612	PAR1	0	2412352	0	NGAP
NA18612	PAR2	0	331175	0	NGAP
NA18612	SAT	0	2110397	0	NGAP
NA18612	TEL	0	16713	0	NGAP
NA18612	UNASSIGNED	0	180	0	NGAP
NA18612	XDR	0	8668198	0	NGAP
NA18612	XTR	0	3387456	0	NGAP
NA18620	AMPL	0	9886726	0	ERRSTRUCT
NA18620	CEN-DYZ3	0	892553	0	ERRSTRUCT
NA18620	DYZ19	0	273331	0	ERRSTRUCT
NA18620	HET	2	19005220	1000	ERRSTRUCT
NA18620	OTHER	0	376018	0	ERRSTRUCT
NA18620	PAR1	0	2442944	0	ERRSTRUCT
NA18620	PAR2	0	331125	0	ERRSTRUCT
NA18620	SAT	0	2196589	0	ERRSTRUCT
NA18620	TEL	0	21227	0	ERRSTRUCT
NA18620	UNASSIGNED	0	180	0	ERRSTRUCT
NA18620	XDR	0	8668384	0	ERRSTRUCT
NA18620	XTR	0	3387444	0	ERRSTRUCT
NA18620	AMPL	0	9886726	0	NGAP
NA18620	CEN-DYZ3	0	892553	0	NGAP
NA18620	DYZ19	0	273331	0	NGAP
NA18620	HET	1	19005220	200000	NGAP
NA18620	OTHER	0	376018	0	NGAP
NA18620	PAR1	0	2442944	0	NGAP
NA18620	PAR2	0	331125	0	NGAP
NA18620	SAT	0	2196589	0	NGAP
NA18620	TEL	0	21227	0	NGAP
NA18620	UNASSIGNED	0	180	0	NGAP
NA18620	XDR	0	8668384	0	NGAP
NA18620	XTR	0	3387444	0	NGAP
NA18747	AMPL	0	7835210	0	ERRSTRUCT
NA18747	CEN-DYZ3	0	938880	0	ERRSTRUCT
NA18747	DYZ19	0	367285	0	ERRSTRUCT
NA18747	HET	0	29117572	0	ERRSTRUCT
NA18747	OTHER	0	374684	0	ERRSTRUCT
NA18747	PAR1	0	2514360	0	ERRSTRUCT
NA18747	PAR2	0	332309	0	ERRSTRUCT
NA18747	SAT	0	2212883	0	ERRSTRUCT
NA18747	TEL	0	20947	0	ERRSTRUCT
NA18747	UNASSIGNED	0	654	0	ERRSTRUCT
NA18747	XDR	0	8668363	0	ERRSTRUCT
NA18747	XTR	0	3387312	0	ERRSTRUCT
NA18747	AMPL	0	7835210	0	NGAP
NA18747	CEN-DYZ3	0	938880	0	NGAP
NA18747	DYZ19	0	367285	0	NGAP
NA18747	HET	0	29117572	0	NGAP
NA18747	OTHER	0	374684	0	NGAP
NA18747	PAR1	1	2514360	100000	NGAP
NA18747	PAR2	0	332309	0	NGAP
NA18747	SAT	0	2212883	0	NGAP
NA18747	TEL	0	20947	0	NGAP
NA18747	UNASSIGNED	0	654	0	NGAP
NA18747	XDR	0	8668363	0	NGAP
NA18747	XTR	0	3387312	0	NGAP
NA18879	AMPL	0	9719871	0	ERRSTRUCT
NA18879	CEN-DYZ3	0	628956	0	ERRSTRUCT
NA18879	DYZ19	0	239667	0	ERRSTRUCT
NA18879	HET	0	21648646	0	ERRSTRUCT
NA18879	OTHER	0	376008	0	ERRSTRUCT
NA18879	PAR1	0	2435712	0	ERRSTRUCT
NA18879	PAR2	0	332353	0	ERRSTRUCT
NA18879	SAT	0	2066719	0	ERRSTRUCT
NA18879	TEL	0	12131	0	ERRSTRUCT
NA18879	UNASSIGNED	0	180	0	ERRSTRUCT
NA18879	XDR	0	8668787	0	ERRSTRUCT
NA18879	XTR	0	3387277	0	ERRSTRUCT
NA18879	AMPL	1	9719871	7500	NGAP
NA18879	CEN-DYZ3	0	628956	0	NGAP
NA18879	DYZ19	0	239667	0	NGAP
NA18879	HET	0	21648646	0	NGAP
NA18879	OTHER	0	376008	0	NGAP
NA18879	PAR1	0	2435712	0	NGAP
NA18879	PAR2	0	332353	0	NGAP
NA18879	SAT	0	2066719	0	NGAP
NA18879	TEL	0	12131	0	NGAP
NA18879	UNASSIGNED	0	180	0	NGAP
NA18879	XDR	0	8668787	0	NGAP
NA18879	XTR	0	3387277	0	NGAP
NA18952	AMPL	0	7970073	0	ERRSTRUCT
NA18952	CEN-DYZ3	0	120725	0	ERRSTRUCT
NA18952	DYZ19	0	319067	0	ERRSTRUCT
NA18952	HET	2	27931070	1183	ERRSTRUCT
NA18952	OTHER	0	375979	0	ERRSTRUCT
NA18952	PAR1	0	2644921	0	ERRSTRUCT
NA18952	PAR2	0	331021	0	ERRSTRUCT
NA18952	SAT	0	2227007	0	ERRSTRUCT
NA18952	TEL	0	20529	0	ERRSTRUCT
NA18952	UNASSIGNED	0	296231	0	ERRSTRUCT
NA18952	XDR	0	8668809	0	ERRSTRUCT
NA18952	XTR	0	3387435	0	ERRSTRUCT
NA18952	AMPL	0	7970073	0	NGAP
NA18952	CEN-DYZ3	0	120725	0	NGAP
NA18952	DYZ19	0	319067	0	NGAP
NA18952	HET	1	27931070	5817	NGAP
NA18952	OTHER	0	375979	0	NGAP
NA18952	PAR1	1	2644921	100000	NGAP
NA18952	PAR2	0	331021	0	NGAP
NA18952	SAT	0	2227007	0	NGAP
NA18952	TEL	0	20529	0	NGAP
NA18952	UNASSIGNED	0	296231	0	NGAP
NA18952	XDR	0	8668809	0	NGAP
NA18952	XTR	0	3387435	0	NGAP
NA18971	AMPL	2	10875673	4500	ERRSTRUCT
NA18971	CEN-DYZ3	1	1741782	739	ERRSTRUCT
NA18971	DYZ19	0	267441	0	ERRSTRUCT
NA18971	HET	0	34988398	0	ERRSTRUCT
NA18971	OTHER	0	376020	0	ERRSTRUCT
NA18971	PAR1	0	2448343	0	ERRSTRUCT
NA18971	PAR2	0	333143	0	ERRSTRUCT
NA18971	SAT	0	2078858	0	ERRSTRUCT
NA18971	TEL	0	17117	0	ERRSTRUCT
NA18971	UNASSIGNED	0	180	0	ERRSTRUCT
NA18971	XDR	0	8661509	0	ERRSTRUCT
NA18971	XTR	0	3402282	0	ERRSTRUCT
NA18971	AMPL	1	10875673	7500	NGAP
NA18971	CEN-DYZ3	1	1741782	100000	NGAP
NA18971	DYZ19	0	267441	0	NGAP
NA18971	HET	0	34988398	0	NGAP
NA18971	OTHER	0	376020	0	NGAP
NA18971	PAR1	0	2448343	0	NGAP
NA18971	PAR2	0	333143	0	NGAP
NA18971	SAT	0	2078858	0	NGAP
NA18971	TEL	0	17117	0	NGAP
NA18971	UNASSIGNED	0	180	0	NGAP
NA18971	XDR	0	8661509	0	NGAP
NA18971	XTR	0	3402282	0	NGAP
NA18974	AMPL	0	11471741	0	ERRSTRUCT
NA18974	CEN-DYZ3	2	1167047	500	ERRSTRUCT
NA18974	DYZ19	0	267441	0	ERRSTRUCT
NA18974	HET	0	36776158	0	ERRSTRUCT
NA18974	OTHER	0	376016	0	ERRSTRUCT
NA18974	PAR1	0	2401043	0	ERRSTRUCT
NA18974	PAR2	0	333171	0	ERRSTRUCT
NA18974	SAT	0	2063930	0	ERRSTRUCT
NA18974	TEL	0	9946	0	ERRSTRUCT
NA18974	UNASSIGNED	0	296236	0	ERRSTRUCT
NA18974	XDR	0	8661500	0	ERRSTRUCT
NA18974	XTR	0	3402418	0	ERRSTRUCT
NA18974	AMPL	0	11471741	0	NGAP
NA18974	CEN-DYZ3	1	1167047	7500	NGAP
NA18974	DYZ19	0	267441	0	NGAP
NA18974	HET	1	36776158	7500	NGAP
NA18974	OTHER	0	376016	0	NGAP
NA18974	PAR1	0	2401043	0	NGAP
NA18974	PAR2	0	333171	0	NGAP
NA18974	SAT	0	2063930	0	NGAP
NA18974	TEL	0	9946	0	NGAP
NA18974	UNASSIGNED	0	296236	0	NGAP
NA18974	XDR	0	8661500	0	NGAP
NA18974	XTR	0	3402418	0	NGAP
NA18983	AMPL	0	8309446	0	ERRSTRUCT
NA18983	CEN-DYZ3	0	462383	0	ERRSTRUCT
NA18983	DYZ19	0	325409	0	ERRSTRUCT
NA18983	HET	0	33518387	0	ERRSTRUCT
NA18983	OTHER	0	375964	0	ERRSTRUCT
NA18983	PAR1	0	2446594	0	ERRSTRUCT
NA18983	PAR2	0	331985	0	ERRSTRUCT
NA18983	SAT	0	2060029	0	ERRSTRUCT
NA18983	TEL	0	8697	0	ERRSTRUCT
NA18983	UNASSIGNED	0	180	0	ERRSTRUCT
NA18983	XDR	0	8667306	0	ERRSTRUCT
NA18983	XTR	0	3403153	0	ERRSTRUCT
NA18983	AMPL	0	8309446	0	NGAP
NA18983	CEN-DYZ3	0	462383	0	NGAP
NA18983	DYZ19	0	325409	0	NGAP
NA18983	HET	0	33518387	0	NGAP
NA18983	OTHER	0	375964	0	NGAP
NA18983	PAR1	0	2446594	0	NGAP
NA18983	PAR2	0	331985	0	NGAP
NA18983	SAT	0	2060029	0	NGAP
NA18983	TEL	0	8697	0	NGAP
NA18983	UNASSIGNED	0	180	0	NGAP
NA18983	XDR	0	8667306	0	NGAP
NA18983	XTR	0	3403153	0	NGAP
NA19043	AMPL	2	9777071	7000	ERRSTRUCT
NA19043	CEN-DYZ3	0	163438	0	ERRSTRUCT
NA19043	DYZ19	0	286437	0	ERRSTRUCT
NA19043	HET	0	31600142	0	ERRSTRUCT
NA19043	OTHER	0	389012	0	ERRSTRUCT
NA19043	PAR1	0	2433548	0	ERRSTRUCT
NA19043	PAR2	0	332529	0	ERRSTRUCT
NA19043	SAT	0	2153419	0	ERRSTRUCT
NA19043	TEL	0	26009	0	ERRSTRUCT
NA19043	UNASSIGNED	0	180	0	ERRSTRUCT
NA19043	XDR	0	8668759	0	ERRSTRUCT
NA19043	XTR	0	3387342	0	ERRSTRUCT
NA19043	AMPL	1	9777071	100000	NGAP
NA19043	CEN-DYZ3	0	163438	0	NGAP
NA19043	DYZ19	0	286437	0	NGAP
NA19043	HET	0	31600142	0	NGAP
NA19043	OTHER	0	389012	0	NGAP
NA19043	PAR1	0	2433548	0	NGAP
NA19043	PAR2	0	332529	0	NGAP
NA19043	SAT	0	2153419	0	NGAP
NA19043	TEL	0	26009	0	NGAP
NA19043	UNASSIGNED	0	180	0	NGAP
NA19043	XDR	0	8668759	0	NGAP
NA19043	XTR	0	3387342	0	NGAP
NA19443	AMPL	0	9917413	0	ERRSTRUCT
NA19443	CEN-DYZ3	0	971434	0	ERRSTRUCT
NA19443	DYZ19	0	237949	0	ERRSTRUCT
NA19443	HET	0	28247853	0	ERRSTRUCT
NA19443	OTHER	0	375990	0	ERRSTRUCT
NA19443	PAR1	0	2413971	0	ERRSTRUCT
NA19443	PAR2	0	330198	0	ERRSTRUCT
NA19443	SAT	0	2057300	0	ERRSTRUCT
NA19443	TEL	0	9872	0	ERRSTRUCT
NA19443	UNASSIGNED	0	180	0	ERRSTRUCT
NA19443	XDR	0	8668714	0	ERRSTRUCT
NA19443	XTR	0	3387306	0	ERRSTRUCT
NA19443	AMPL	0	9917413	0	NGAP
NA19443	CEN-DYZ3	1	971434	7500	NGAP
NA19443	DYZ19	0	237949	0	NGAP
NA19443	HET	2	28247853	274710	NGAP
NA19443	OTHER	0	375990	0	NGAP
NA19443	PAR1	0	2413971	0	NGAP
NA19443	PAR2	0	330198	0	NGAP
NA19443	SAT	0	2057300	0	NGAP
NA19443	TEL	0	9872	0	NGAP
NA19443	UNASSIGNED	0	180	0	NGAP
NA19443	XDR	0	8668714	0	NGAP
NA19443	XTR	0	3387306	0	NGAP
NA19682	AMPL	0	9771595	0	ERRSTRUCT
NA19682	CEN-DYZ3	0	1077856	0	ERRSTRUCT
NA19682	DYZ19	0	356926	0	ERRSTRUCT
NA19682	HET	0	22408914	0	ERRSTRUCT
NA19682	OTHER	0	375967	0	ERRSTRUCT
NA19682	PAR1	4	2204353	9812	ERRSTRUCT
NA19682	PAR2	0	332798	0	ERRSTRUCT
NA19682	SAT	0	2033270	0	ERRSTRUCT
NA19682	TEL	0	6831	0	ERRSTRUCT
NA19682	UNASSIGNED	0	416	0	ERRSTRUCT
NA19682	XDR	0	8668415	0	ERRSTRUCT
NA19682	XTR	0	3403088	0	ERRSTRUCT
NA19682	AMPL	0	9771595	0	NGAP
NA19682	CEN-DYZ3	0	1077856	0	NGAP
NA19682	DYZ19	0	356926	0	NGAP
NA19682	HET	0	22408914	0	NGAP
NA19682	OTHER	0	375967	0	NGAP
NA19682	PAR1	1	2204353	100000	NGAP
NA19682	PAR2	0	332798	0	NGAP
NA19682	SAT	0	2033270	0	NGAP
NA19682	TEL	0	6831	0	NGAP
NA19682	UNASSIGNED	0	416	0	NGAP
NA19682	XDR	0	8668415	0	NGAP
NA19682	XTR	0	3403088	0	NGAP
NA19700	AMPL	0	9917768	0	ERRSTRUCT
NA19700	CEN-DYZ3	0	1505655	0	ERRSTRUCT
NA19700	DYZ19	0	229300	0	ERRSTRUCT
NA19700	HET	0	26057858	0	ERRSTRUCT
NA19700	OTHER	0	376005	0	ERRSTRUCT
NA19700	PAR1	0	2396345	0	ERRSTRUCT
NA19700	PAR2	0	332725	0	ERRSTRUCT
NA19700	SAT	0	2068615	0	ERRSTRUCT
NA19700	TEL	0	21514	0	ERRSTRUCT
NA19700	UNASSIGNED	0	180	0	ERRSTRUCT
NA19700	XDR	0	8668796	0	ERRSTRUCT
NA19700	XTR	0	3387315	0	ERRSTRUCT
NA19700	AMPL	0	9917768	0	NGAP
NA19700	CEN-DYZ3	0	1505655	0	NGAP
NA19700	DYZ19	0	229300	0	NGAP
NA19700	HET	2	26057858	107500	NGAP
NA19700	OTHER	0	376005	0	NGAP
NA19700	PAR1	0	2396345	0	NGAP
NA19700	PAR2	0	332725	0	NGAP
NA19700	SAT	0	2068615	0	NGAP
NA19700	TEL	0	21514	0	NGAP
NA19700	UNASSIGNED	0	180	0	NGAP
NA19700	XDR	0	8668796	0	NGAP
NA19700	XTR	0	3387315	0	NGAP
NA20346	AMPL	0	9915103	0	ERRSTRUCT
NA20346	CEN-DYZ3	0	1366973	0	ERRSTRUCT
NA20346	DYZ19	0	243394	0	ERRSTRUCT
NA20346	HET	1	29263378	132	ERRSTRUCT
NA20346	OTHER	0	376011	0	ERRSTRUCT
NA20346	PAR1	0	2464046	0	ERRSTRUCT
NA20346	PAR2	0	332760	0	ERRSTRUCT
NA20346	SAT	0	1999620	0	ERRSTRUCT
NA20346	TEL	0	10547	0	ERRSTRUCT
NA20346	UNASSIGNED	0	180	0	ERRSTRUCT
NA20346	XDR	0	8668811	0	ERRSTRUCT
NA20346	XTR	0	3387303	0	ERRSTRUCT
NA20346	AMPL	0	9915103	0	NGAP
NA20346	CEN-DYZ3	0	1366973	0	NGAP
NA20346	DYZ19	0	243394	0	NGAP
NA20346	HET	2	29263378	107500	NGAP
NA20346	OTHER	0	376011	0	NGAP
NA20346	PAR1	0	2464046	0	NGAP
NA20346	PAR2	0	332760	0	NGAP
NA20346	SAT	0	1999620	0	NGAP
NA20346	TEL	0	10547	0	NGAP
NA20346	UNASSIGNED	0	180	0	NGAP
NA20346	XDR	0	8668811	0	NGAP
NA20346	XTR	0	3387303	0	NGAP
NA20752	AMPL	0	9826419	0	ERRSTRUCT
NA20752	CEN-DYZ3	0	376459	0	ERRSTRUCT
NA20752	DYZ19	0	383761	0	ERRSTRUCT
NA20752	HET	0	24324209	0	ERRSTRUCT
NA20752	OTHER	0	375944	0	ERRSTRUCT
NA20752	PAR1	2	2441015	500	ERRSTRUCT
NA20752	PAR2	0	331087	0	ERRSTRUCT
NA20752	SAT	0	2067895	0	ERRSTRUCT
NA20752	TEL	0	20816	0	ERRSTRUCT
NA20752	UNASSIGNED	0	416	0	ERRSTRUCT
NA20752	XDR	0	8668610	0	ERRSTRUCT
NA20752	XTR	0	3403241	0	ERRSTRUCT
NA20752	AMPL	0	9826419	0	NGAP
NA20752	CEN-DYZ3	0	376459	0	NGAP
NA20752	DYZ19	0	383761	0	NGAP
NA20752	HET	0	24324209	0	NGAP
NA20752	OTHER	0	375944	0	NGAP
NA20752	PAR1	1	2441015	7500	NGAP
NA20752	PAR2	0	331087	0	NGAP
NA20752	SAT	0	2067895	0	NGAP
NA20752	TEL	0	20816	0	NGAP
NA20752	UNASSIGNED	0	416	0	NGAP
NA20752	XDR	0	8668610	0	NGAP
NA20752	XTR	0	3403241	0	NGAP
NA20805	AMPL	4	6998945	2794	ERRSTRUCT
NA20805	CEN-DYZ3	0	582948	0	ERRSTRUCT
NA20805	DYZ19	0	62252	0	ERRSTRUCT
NA20805	HET	0	21872903	0	ERRSTRUCT
NA20805	OTHER	0	376007	0	ERRSTRUCT
NA20805	PAR1	0	2437762	0	ERRSTRUCT
NA20805	PAR2	0	332666	0	ERRSTRUCT
NA20805	SAT	0	1981262	0	ERRSTRUCT
NA20805	TEL	0	12855	0	ERRSTRUCT
NA20805	UNASSIGNED	0	296270	0	ERRSTRUCT
NA20805	XDR	0	8666844	0	ERRSTRUCT
NA20805	XTR	0	3387396	0	ERRSTRUCT
NA20805	AMPL	4	6998945	217766	NGAP
NA20805	CEN-DYZ3	0	582948	0	NGAP
NA20805	DYZ19	0	62252	0	NGAP
NA20805	HET	0	21872903	0	NGAP
NA20805	OTHER	0	376007	0	NGAP
NA20805	PAR1	0	2437762	0	NGAP
NA20805	PAR2	0	332666	0	NGAP
NA20805	SAT	0	1981262	0	NGAP
NA20805	TEL	0	12855	0	NGAP
NA20805	UNASSIGNED	0	296270	0	NGAP
NA20805	XDR	0	8666844	0	NGAP
NA20805	XTR	0	3387396	0	NGAP
NA20809	AMPL	1	6690476	6724	ERRSTRUCT
NA20809	CEN-DYZ3	0	577505	0	ERRSTRUCT
NA20809	DYZ19	0	62628	0	ERRSTRUCT
NA20809	HET	0	21930213	0	ERRSTRUCT
NA20809	OTHER	0	376021	0	ERRSTRUCT
NA20809	PAR1	0	2413947	0	ERRSTRUCT
NA20809	PAR2	0	332667	0	ERRSTRUCT
NA20809	SAT	0	1978599	0	ERRSTRUCT
NA20809	TEL	0	7587	0	ERRSTRUCT
NA20809	UNASSIGNED	0	296270	0	ERRSTRUCT
NA20809	XDR	0	8329530	0	ERRSTRUCT
NA20809	XTR	0	3387355	0	ERRSTRUCT
NA20809	AMPL	1	6690476	200000	NGAP
NA20809	CEN-DYZ3	0	577505	0	NGAP
NA20809	DYZ19	0	62628	0	NGAP
NA20809	HET	0	21930213	0	NGAP
NA20809	OTHER	0	376021	0	NGAP
NA20809	PAR1	0	2413947	0	NGAP
NA20809	PAR2	0	332667	0	NGAP
NA20809	SAT	0	1978599	0	NGAP
NA20809	TEL	0	7587	0	NGAP
NA20809	UNASSIGNED	0	296270	0	NGAP
NA20809	XDR	1	8329530	100000	NGAP
NA20809	XTR	0	3387355	0	NGAP
NA20850	AMPL	0	9820328	0	ERRSTRUCT
NA20850	CEN-DYZ3	0	561807	0	ERRSTRUCT
NA20850	DYZ19	0	408706	0	ERRSTRUCT
